place_id,place_name,category,city,latitude,longitude,rating,user_ratings_total,fame_score,user_type,user_preferences,budget,seasonal_suitability,best_time_to_visit,source
281,Deosai Top & Sadpara Broque,Park,Skardu,35.0891844,75.5425021,4.7,300,81.41,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
282,Margalla Town Phase 1 DSF Park,Park,Islamabad,33.6747664,73.1081628,4.5,327,81.37,"Family, Friends","relaxing, picnic",Low,All-season,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
283,Sethi House Museum,Tourist Attraction,Peshawar,34.0092426,71.5785648,4.5,327,81.37,"Family, Friends",exploring,Low,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
284,Frenzy Tours | Pakistan Tour Packages,Tourist Attraction,Karachi,24.9374697,67.0419645,4.9,273,80.96,"Family, Friends",exploring,Medium,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
285,Deosai Top,Tourist Attraction,Skardu,35.0817823,75.517402,4.7,296,80.86,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
286,Children's Park,Park,Murree,33.693804,73.2145023,4.3,352,80.68,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
287,Siran Lake,Lake,Abbottabad,34.5445798,73.2511134,4.1,386,80.55,"Couple, Family","boating, sightseeing",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
288,Bruti Waterfall,Mountain,Islamabad,33.7781458,73.1119212,4.2,367,80.46,"Friends, Adventure","hiking, camping",Low,All-season,Morning,Google Maps API (Adaptive AI Filtered Research Model)
289,Blind Lake Sarfaranga Shigar,Tourist Attraction,Skardu,35.3624846,75.696443,4.3,349,80.33,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
290,Miri FORT,Tourist Attraction,Quetta,30.2101181,67.009485,4.2,362,79.91,"Family, Friends",exploring,Low,Winter,All-day,Google Maps API (Adaptive AI Filtered Research Model)
291,Ropeway Jammu,Tourist Attraction,Sialkot,32.724662,74.8849141,4.1,378,79.71,"Family, Friends",exploring,Low,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
292,Dogra Art Museum,Tourist Attraction,Sialkot,32.7387778,74.8749504,4.3,341,79.4,"Family, Friends",exploring,Low,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
293,Old Sabzi Mandi Park,Park,Multan,30.2973791,71.9191592,3.9,414,79.35,"Family, Friends","relaxing, picnic",Low,Winter,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
294,Khulafa E Rashidin Park,Park,Karachi,24.9145039,67.0847401,4.2,351,78.69,"Family, Friends","relaxing, picnic",Low,All-season,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
295,E Block Park,Park,Lahore,31.4259375,74.3428281,4.2,350,78.57,"Family, Friends","relaxing, picnic",Low,All-season,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
296,Wonderland Park,Park,Abbottabad,33.9873675,72.9737905,4.2,344,77.9,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
297,"Sandspit Beach, Karachi, Sindh, Pakistn",Tourist Attraction,Karachi,24.8401512,66.9112169,4.5,298,77.68,"Family, Friends",exploring,Medium,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
298,POF Park,Park,Abbottabad,33.7790024,72.7387076,4.3,326,77.64,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
299,Shahdin Manzil Faisal Chowk,Tourist Attraction,Lahore,31.5594243,74.3239099,4.5,297,77.55,"Family, Friends",exploring,Medium,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
300,"Simly Dam View Point, Karore Valley",Tourist Attraction,Islamabad,33.721913,73.3613003,4.6,275,76.28,"Family, Friends",exploring,Medium,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
301,Saarda Point,Mountain,Murree,33.5269538,73.9143419,4.5,285,75.97,"Friends, Adventure","hiking, camping",High,Summer,Morning,Google Maps API (Adaptive AI Filtered Research Model)
302,Garatapar Waterfall Trarkhel,Tourist Attraction,Murree,33.7466875,73.8141875,4.7,261,75.93,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
303,Sohail Shaheed Park,Park,Quetta,30.2188305,67.0104104,4,360,75.89,"Family, Friends","relaxing, picnic",Low,Winter,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
304,Lush Green Meadows,Tourist Attraction,Murree,33.9866331,73.4728949,4.6,271,75.73,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
305,Sarfaranga Cold Deserts,Hiking/Trail,Skardu,35.4102232,75.7410795,4.6,270,75.59,"Friends, Adventure","hiking, adventure, camping",Low,Summer,Morning,Google Maps API (Adaptive AI Filtered Research Model)
306,Citi Housing Dancing Fountain,Tourist Attraction,Sialkot,32.0623255,74.1707571,4.5,281,75.43,"Family, Friends",exploring,Low,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
307,Kumrat valley,Mountain,Swat,35.5150412,72.2407853,4.6,268,75.31,"Friends, Adventure","hiking, camping",High,Summer,Morning,Google Maps API (Adaptive AI Filtered Research Model)
308,Track along Margalla Road,Park,Abbottabad,33.7069727,73.0162347,4.5,280,75.3,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
309,Angoori Dam,Waterfall,Islamabad,33.7692262,73.2423292,4.1,337,75.27,"Friends, Adventure","sightseeing, photography",Low,All-season,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
310,"Sathra Park, Muzaffarabad",Park,Kashmir,34.3641195,73.4738619,4.3,305,75.1,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
311,Chunda Valley,Tourist Attraction,Skardu,35.3373027,75.4953851,4.6,266,75.02,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
312,Adventurer Treks and Tours,Hiking/Trail,Lahore,31.5139698,74.3433629,4.8,225,72,"Friends, Adventure","hiking, adventure, camping",Low,All-season,Morning,Google Maps API (Adaptive AI Filtered Research Model)
313,Family Park,Park,Islamabad,33.5393636,73.0954726,4.3,278,71.7,"Family, Friends","relaxing, picnic",Low,All-season,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
314,Ayubia National Park Dunga Gali,Park,Murree,34.0513674,73.4062849,4.7,231,71.43,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
315,Chukail Meadows,Mountain,Swat,35.3674939,72.6690805,4.7,231,71.43,"Friends, Adventure","hiking, camping",High,Summer,Morning,Google Maps API (Adaptive AI Filtered Research Model)
316,Peshwar zoo ticket,Tourist Attraction,Peshawar,34.0168606,71.4896103,4.2,289,71.4,"Family, Friends",exploring,Low,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
317,Pakeeza Park,Park,Islamabad,33.6650245,73.0763642,4.2,289,71.4,"Family, Friends","relaxing, picnic",Low,All-season,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
318,Naval Park,Park,Abbottabad,33.7206187,73.0355813,4.4,263,71.36,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
319,"TDCP Glamping Pods, Dheer Kot Kethwallan Top",Mountain,Murree,33.8565904,73.4836512,4.4,261,71.08,"Friends, Adventure","hiking, camping",High,Summer,Morning,Google Maps API (Adaptive AI Filtered Research Model)
320,Al Hakeem Dawakhana,Park,Abbottabad,34.3508698,73.2005332,4,315,70.99,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
321,Professors Gardens,Park,Multan,30.2225944,71.4382054,4.1,296,70.54,"Family, Friends","relaxing, picnic",Low,Winter,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
322,Sheosar Lake,Tourist Attraction,Skardu,34.9915456,75.2385182,4.8,210,69.56,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
323,Media Town Roundabout Park,Park,Islamabad,33.5612519,73.1250365,4.3,234,68.84,"Family, Friends","relaxing, picnic",Low,All-season,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
324,Local Park - G-6/4,Park,Abbottabad,33.7107457,73.0918458,4.2,268,68.76,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
325,The Greens Water Fall Pine City,Tourist Attraction,Islamabad,33.822644,73.121095,4.4,244,68.73,"Family, Friends",exploring,Medium,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
326,Marsur Rock Hussainabad Skardu,Tourist Attraction,Skardu,35.2799885,75.7218042,4.7,210,68.11,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
327,View Point Trail 3 Margalla Hills National Park,Tourist Attraction,Islamabad,33.7442892,73.0817812,4.7,210,68.11,"Family, Friends",exploring,Medium,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
328,Rawal Dam Spillway,Tourist Attraction,Islamabad,33.693902,73.1229354,4.5,215,65.98,"Family, Friends",exploring,Medium,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
329,Shaheed e Millat Park AutoBahn,Park,Hyderabad,25.3751663,68.3521395,3.8,300,65.82,"Family, Friends","relaxing, picnic",Low,Winter,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
330,Fizagat,Tourist Attraction,Swat,34.7904591,72.3709908,4.4,223,65.71,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
331,Gali Surjan Singh,Tourist Attraction,Lahore,31.5825422,74.325776,4.6,204,65.7,"Family, Friends",exploring,Medium,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
332,Asghar Mall Plaza,Shopping Mall,Islamabad,33.5615955,73.1070093,4.1,255,65.47,"Family, Friends","shopping, dining",Medium,All-season,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
333,PEERKHO ROPEWAY STATION,Tourist Attraction,Sialkot,32.7368895,74.8773445,4.2,242,65.34,"Family, Friends",exploring,Low,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
334,Green Park - Islamabad,Park,Islamabad,33.6730671,73.0104669,4.2,241,65.2,"Family, Friends","relaxing, picnic",Low,All-season,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
335,Hussainabad Waterfall,Tourist Attraction,Skardu,35.2888507,75.7036236,4.4,219,65.11,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
336,Sadpara Lake Viewpoint,Tourist Attraction,Skardu,35.2359682,75.6364221,4.6,200,65.05,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
337,World's Tallest Flag Pole,Tourist Attraction,Karachi,25.0348236,67.3138849,4.2,191,64.96,"Family, Friends",exploring,Medium,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
338,Chota Mahodand Artificial Lake,Tourist Attraction,Swat,35.5108125,72.6089375,4.3,221,63.92,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
339,Jehangir Kothari Parade,Tourist Attraction,Karachi,24.8121532,67.0255554,4.4,211,63.91,"Family, Friends",exploring,Medium,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
340,Ganga Choti Top,Mountain,Murree,34.0754835,73.7879992,4.7,180,63.06,"Friends, Adventure","hiking, camping",High,Summer,Morning,Google Maps API (Adaptive AI Filtered Research Model)
341,Kaman Post,Tourist Attraction,Murree,34.1037763,73.904464,4.5,196,63,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
342,Rumli Valley,Tourist Attraction,Islamabad,33.7695927,73.1347799,4.6,185,62.57,"Family, Friends",exploring,Medium,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
343,"Jaskool Waterfall Chinari, Jhelum Valley, Pakistan",Tourist Attraction,Murree,34.142624,73.8436999,4.5,192,62.35,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
344,Park DHA XI (Rahbar) SECTOR 1,Park,Lahore,31.3892606,74.2532699,4.5,191,62.19,"Family, Friends","relaxing, picnic",Low,All-season,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
345,Mian Ghundi Recreational Park,Park,Quetta,30.0700457,66.9327054,4,240,61.97,"Family, Friends","relaxing, picnic",Low,Winter,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
346,Yakh Tangay Sar,Tourist Attraction,Swat,34.8296571,72.636441,4.6,181,61.89,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
347,Katora Lake Waterfall,Tourist Attraction,Swat,35.3734725,72.344157,4.8,166,61.84,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
348,Mr Jan,Shopping Mall,Peshawar,33.9715003,71.4855982,4.2,214,61.44,"Family, Friends","shopping, dining",Low,All-season,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
349,Chota Pani,Tourist Attraction,Skardu,35.0036658,75.3323715,4.6,178,61.37,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
350,Zaffar Park,Park,Murree,34.335707,73.2037409,4.2,213,61.3,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
351,Neelan Bhooto Viewpoint,Tourist Attraction,Islamabad,33.838811,73.2024,4.6,173,60.5,"Family, Friends",exploring,Medium,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
352,Sheikhupura Fort,Tourist Attraction,Lahore,31.7090676,73.9902112,4.2,203,59.84,"Family, Friends",exploring,Medium,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
353,ROSHAN LIFE SOCIAL GROUP,Tourist Attraction,Multan,30.205041,71.551098,4.2,149,59.81,"Family, Friends",exploring,Low,Winter,All-day,Google Maps API (Adaptive AI Filtered Research Model)
354,Jannat Waterfall,Waterfall,Murree,34.0394931,73.4484657,4.5,176,59.7,"Friends, Adventure","sightseeing, photography",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
355,Miandam,Tourist Attraction,Swat,35.0537142,72.5661502,4.4,180,59.03,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
356,Thory Oba (Kala Chashma),Tourist Attraction,Swat,35.5978516,72.161751,4.4,178,58.7,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
357,Multan Fort,Tourist Attraction,Multan,30.1986324,71.4720568,4.4,176,58.37,"Family, Friends",exploring,Low,Winter,All-day,Google Maps API (Adaptive AI Filtered Research Model)
358,B-Block Park & Monument,Park,Islamabad,33.6033515,72.8668213,4.2,159,58,"Family, Friends","relaxing, picnic",Low,All-season,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
359,Tarbela Lake VIew,Tourist Attraction,Murree,34.1011194,72.9288266,4.5,166,57.98,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
360,Tomb of Dai Anga,Tourist Attraction,Lahore,31.5792049,74.3640733,4.3,180,57.69,"Family, Friends",exploring,Medium,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
361,Samandar Katha Lake,Tourist Attraction,Murree,34.0573122,73.3444979,3.7,242,57.56,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
362,Miranjani Waterfall and Picnic Point,Tourist Attraction,Murree,34.1028918,73.3801166,4.3,179,57.53,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
363,Dhamaka Lake,Lake,Swat,35.4999244,72.5012711,4.2,185,57.13,"Couple, Family","boating, sightseeing",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
364,Muthi Talab POND JAMMU,Tourist Attraction,Sialkot,32.7611812,74.8170102,3.9,214,57.05,"Family, Friends",exploring,Low,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
365,Hazara Waterfalls Jab Valley,Tourist Attraction,Islamabad,33.8690735,73.0006069,4.4,166,56.69,"Family, Friends",exploring,Medium,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
366,Shahdara Valley,Mountain,Islamabad,33.7568366,73.1663869,4.3,171,56.23,"Friends, Adventure","hiking, camping",Low,All-season,Morning,Google Maps API (Adaptive AI Filtered Research Model)
367,Hopper Glacier View point,Tourist Attraction,Hunza,36.2138322,74.7688639,4.6,149,56.15,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
368,Khaki Village,Tourist Attraction,Abbottabad,34.4083067,73.129491,4.4,161,55.83,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
369,Karlaan Spring Waterfall,Tourist Attraction,Murree,34.1171563,73.3264409,4.6,145,55.39,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
370,Sunset Park Vantage Point,Tourist Attraction,Islamabad,33.5255437,73.0754841,4.4,158,55.31,"Family, Friends",exploring,Medium,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
371,DHA Peshawar Adventure Arena,Park,Peshawar,34.0617569,71.4371935,4.3,157,53.88,"Family, Friends","relaxing, picnic",Low,All-season,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
372,Manora Beach view Point,Tourist Attraction,Karachi,24.798505,66.9673632,4.3,156,53.71,"Family, Friends",exploring,Medium,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
373,River Indus View,Tourist Attraction,Hyderabad,25.4031361,68.3083947,4.4,149,53.71,"Family, Friends",exploring,Low,Winter,All-day,Google Maps API (Adaptive AI Filtered Research Model)
374,Bajalta Jammu,Tourist Attraction,Sialkot,32.7585031,74.9521708,4.2,162,53.46,"Family, Friends",exploring,Low,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
375,Pakistan Flag Lughmani Hill,Mountain,Murree,34.3379575,73.213996,4.5,139,53.05,"Friends, Adventure","hiking, camping",High,Summer,Morning,Google Maps API (Adaptive AI Filtered Research Model)
376, Fort Kohna Qasim Garden,Tourist Attraction,Multan,30.1987792,71.4676944,4.7,127,52.97,"Family, Friends",exploring,Low,Winter,All-day,Google Maps API (Adaptive AI Filtered Research Model)
377,Ministers' Enclave F-5 Park,Park,Abbottabad,33.7363376,73.0868268,4.6,130,52.45,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
378,Kund Banda,Hiking/Trail,Swat,35.3937219,72.3038001,4.8,119,52.36,"Friends, Adventure","hiking, adventure, camping",Low,Summer,Morning,Google Maps API (Adaptive AI Filtered Research Model)
379,Qasim Bagh,Tourist Attraction,Multan,30.1998,71.4410941,4.6,180,52.32,"Family, Friends",exploring,Low,Winter,All-day,Google Maps API (Adaptive AI Filtered Research Model)
380,CHEVRA Hill Top Kotli Sattian,Tourist Attraction,Murree,33.8206632,73.5347269,4.7,123,52.13,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
381,Bahu plaza North block,Shopping Mall,Sialkot,32.7047178,74.8720245,4.4,140,52.06,"Family, Friends","shopping, dining",Low,All-season,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
382,Jalalpur Jattan Park,Park,Sialkot,32.6358677,74.1922952,4,169,52,"Family, Friends","relaxing, picnic",Low,All-season,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
383,Lucky shopping center,Shopping Mall,Abbottabad,33.7484876,72.8056475,4,169,52,"Family, Friends","shopping, dining",Low,Summer,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
384,Bruti Top,Tourist Attraction,Islamabad,33.7726893,73.1116838,4.3,145,51.78,"Family, Friends",exploring,Medium,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
385,Hazarganji-Chiltan National Park,Park,Quetta,30.2227193,66.7370393,4.2,152,51.78,"Family, Friends","relaxing, picnic",Low,Winter,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
386,Ayesha Bibi Park,Park,Sialkot,32.1499706,74.1942072,4.2,152,51.78,"Family, Friends","relaxing, picnic",Low,All-season,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
387,Shahi qila,Tourist Attraction,Lahore,31.5881435,74.3153536,4.6,126,51.63,"Family, Friends",exploring,Medium,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
388,AL-KHALIL CENTER,Shopping Mall,Sialkot,32.5011446,74.4983812,4,166,51.54,"Family, Friends","shopping, dining",Low,All-season,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
389,Rana Shopping Mall,Shopping Mall,Sialkot,32.3036018,74.1476273,3.8,183,51.41,"Family, Friends","shopping, dining",Low,All-season,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
390,Qatalgah Market,Shopping Mall,Skardu,35.3008733,75.6311913,4,165,51.38,"Family, Friends","shopping, dining",Low,Summer,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
391,Benazir Bhutto Park Quetta,Park,Quetta,30.2128949,66.9923822,3.8,182,51.26,"Family, Friends","relaxing, picnic",Low,Winter,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
392,Batura Glacier Viewpoint,Tourist Attraction,Hunza,36.5127243,74.868807,4.6,124,51.22,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
393,Rajana Forest park and Zoo,Park,Sahiwal,30.8740459,72.5829599,4.1,156,51.21,"Family, Friends","relaxing, picnic",Low,Winter,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
394,W Mall,Shopping Mall,Lahore,31.5054012,74.3489221,4.5,129,51.11,"Family, Friends","shopping, dining",Medium,All-season,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
395,"Car Chowk Bahria Orchard, Lahore",Tourist Attraction,Lahore,31.3178397,74.2116675,4.5,128,50.91,"Family, Friends",exploring,Medium,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
396,GOR Park,Park,Lahore,31.5347374,74.3254787,4.3,140,50.88,"Family, Friends","relaxing, picnic",Low,All-season,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
397,9 C MALL,Shopping Mall,Lahore,31.5106577,74.3502445,4.2,146,50.75,"Family, Friends","shopping, dining",Medium,All-season,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
398,Jinnah Park,Park,Multan,30.1901,71.5115,4.6,161,50.75,"Family, Friends","relaxing, picnic",Low,Winter,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
399,Taimuri Family Park - Hazara Town,Park,Quetta,30.180381,66.9651915,3.9,169,50.7,"Family, Friends","relaxing, picnic",Low,Winter,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
400,Usman Ghani Park,Park,Murree,33.630299,73.068751,4.2,145,50.57,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
401,Park E Block,Park,Lahore,31.4502729,74.2220595,4.1,152,50.55,"Family, Friends","relaxing, picnic",Low,All-season,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
402,Park View City Top,Tourist Attraction,Islamabad,33.7162327,73.2039468,4.3,138,50.51,"Family, Friends",exploring,Medium,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
403,Syed Gold Mall,Shopping Mall,Murree,33.5001729,73.0866162,4.3,120,50.39,"Family, Friends","shopping, dining",Low,Summer,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
404,Gulberg Mall & Signature Living,Shopping Mall,Murree,33.6017609,73.1561844,4.3,105,50.21,"Family, Friends","shopping, dining",Low,Summer,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
405,HTS Mall,Shopping Mall,Murree,33.5554825,73.0598407,3.9,165,50.1,"Family, Friends","shopping, dining",Low,Summer,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
406,MDM Mall,Shopping Mall,Quetta,30.1775109,66.9637811,4.2,142,50.05,"Family, Friends","shopping, dining",Low,Winter,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
407,Walled City Of Lahore Authority,Tourist Attraction,Lahore,31.5492624,74.3283925,4.5,123,49.91,"Family, Friends",exploring,Medium,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
408,D Block Park,Park,Sahiwal,30.6808755,73.0869234,4.2,141,49.87,"Family, Friends","relaxing, picnic",Low,Winter,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
409,Mama Love,Shopping Mall,Sialkot,32.5175038,74.5572503,4.2,140,49.7,"Family, Friends","shopping, dining",Low,All-season,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
410,PNS Himalaya's Beach Hut,Tourist Attraction,Karachi,24.8162035,66.9453915,4.5,122,49.7,"Family, Friends",exploring,Medium,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
411,Bin Chiragh Mall,Shopping Mall,Islamabad,33.6377308,73.0702976,4.1,146,49.54,"Family, Friends","shopping, dining",Medium,All-season,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
412,Rizwan Plaza,Shopping Mall,Abbottabad,33.7203368,73.0770584,4.3,132,49.4,"Family, Friends","shopping, dining",Low,Summer,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
413,MPCHS Park,Park,Murree,33.6940252,72.9699546,4.3,132,49.4,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
414,Al-Hamra Cultural Complex,Tourist Attraction,Lahore,31.5142598,74.3308749,4.4,126,49.39,"Family, Friends",exploring,Medium,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
415,Children and Ladies Park,Park,Murree,34.1699357,73.2426251,4.2,138,49.34,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
416,Pak Avenue Colony Park,Park,Sahiwal,30.6853125,73.0926875,4.1,144,49.2,"Family, Friends","relaxing, picnic",Low,Winter,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
417,New Park,Park,Sahiwal,30.7249569,72.6520112,4,150,48.99,"Family, Friends","relaxing, picnic",Low,Winter,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
418,Chakkai Park,Park,Abbottabad,34.09994,72.9280527,4.3,129,48.84,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
419,Patrind Dam View Point,Tourist Attraction,Abbottabad,34.3960111,73.3831757,4.5,117,48.67,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
420,Zaraj Shopping Plaza,Shopping Mall,Murree,33.5631762,73.1062388,4,147,48.5,"Family, Friends","shopping, dining",Low,Summer,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
